Post_ID;Post_Name;Post_Code;Riverbas_Name;WaterLab_Name;Latitude;Longitude;Controle_Date;Azot;BSK5;Zavisli;Kisen;Sulfat;Hlorid;Amoniy;Nitrat;Nitrit;Fosfat;SPAR;Permanganat;HSK;Fitoplan;Atrazin;Simazin;
26853;р. Дніпро, 1116 км, с. Кам'янка, нижче села, Ріпкинського р-ну (кордон з Білоруссю);ЧЕР ДНЕПР 0000 0000 0000 0000 0000 1116 01 74;Дніпро;Лабораторія моніторингу вод та ґрунтів Деснянського БУВР;51.911397;30.821614;15.07.2020;NULL;Січ.76;10.699999999999999;6.9000000000000004;31.359999999999999;Лис.52;0.71999999999999997;Січ.51;6.0999999999999999E-2;0.48999999999999999;0.01;NULL;28.0;NULL;NULL;NULL;
26967;р. Ірша, 93 км, смт. Нова Борова, Іршанське вдсх. в/бєф, питний в/з селища;ЧЕР ДНЕПР 0955 0118 0000 0000 0000 0079 01 18;Дніпро;Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті;50.697422;28.613625;08.09.2020;0.34000000000000002;2.5600000000000001;5.0999999999999996;9.9199999999999999;48.0;27.0;0.14999999999999999;0.19;0.002;0.02;NULL;NULL;28.289999999999999;NULL;NULL;NULL;
27022;р. Рось, 218 км, с.Глибочиця, с.Глибочиця,  питний в/з м.Біла Церква;ЧЕР ДНЕПР 0720 0000 0000 0000 0000 0218 03 32;Дніпро;Басейнова лабораторія моніторингу вод  МОЗМ дніпровських водосховищ;49.760050;30.037989;14.09.2020;NULL;9.9000000000000004;7.7000000000000002;08.Тра;38.200000000000003;36.700000000000003;0.40000000000000002;1.0;2.9999999999999999E-2;0.11;NULL;NULL;41.600000000000001;NULL;NULL;NULL;
27095;р. Дніпро, 228 км, м. Нікополь, питний в/з;ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0228 40 12;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.548928;34.398683;18.08.2020;NULL;3.5600000000000001;10.199999999999999;7.7800000000000002;51.869999999999997;37.229999999999997;0.48999999999999999;01.Бер;4.0000000000000001E-2;0.48999999999999999;NULL;NULL;33.700000000000003;NULL;NULL;NULL;
27170;р. Сухоклія, 26 км, м.Бобринець, питний в/з ;ЧЕР Ю.БУГ 0001 0222 0000 0000 0000 0026 01 35;Південний Буг;Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області;48.076489;32.189093;03.09.2020;NULL;Бер.96;NULL;8.0199999999999996;576.36000000000001;119.47;0.33000000000000002;0.64000000000000001;0.02;0.01;NULL;NULL;49.490000000000002;NULL;NULL;NULL;
27206;р. Казений Торець, 55 км, м. Дружковки, нижче впадіння нижче міста технічний в/забір;АЗО ДОН 0218 0518 0000 0000 0000 0055 02 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.648694;37.516667;08.09.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;NULL;NULL;NULL;0.0;0.0;
27233;р. Дністер, 16 км, с. Маяки, ГНС Нижньо-Дністровської ЗС;UA_M5.2_0014_02;Дністер;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;46.414722;30.261389;20.07.2020;0.39000000000000001;02.Тра;25.800000000000001;7.9000000000000004;58.700000000000003;26.600000000000001;0.14999999999999999;1.1899999999999999;3.6999999999999998E-2;0.40999999999999998;2.9999999999999999E-2;NULL;11.Кві;NULL;0.0;0.0;
27264;р. Ягорлик, 20,2 км, с. Артирівка, кордон з Молдовою;ЧЕР ДНЕСТР 0375 0000 0000 0000 0000 0020 01 51;Дністер;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;47.470472;29.359750;20.07.2020;0.72999999999999998;16.399999999999999;45.200000000000003;4.7999999999999998;71.700000000000003;53.200000000000003;0.62;1.1000000000000001;0.0;0.72999999999999998;0.02;NULL;22.899999999999999;NULL;0.0;0.0;
27269;р. Дунай, 163 км, м. Рені, кордон з Румунією;ЧЕР ДУНАЙ 0000 0000 0000 0000 0000 0163 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.467233;28.229450;06.07.2020;0.69999999999999996;02.Тра;31.399999999999999;6.2999999999999998;40.700000000000003;26.600000000000001;0.0;3.1000000000000001;0.01;0.14999999999999999;5.0000000000000003E-2;NULL;16.100000000000001;NULL;0.0;0.0;
27307;р. Прут, 790 км, смт Неполоківці,, кордон Ів.-Франківської і Чернівецької обл.;UA_M5.3.2_0007_01;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.380000;25.621111;27.07.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;0.0;
27337;р. Західний Буг, 468 км, с. Забужжя, кордон з Республікою Польща;БАЛ ВИСЛА 0388 0000 0000 0000 0000 0468 10 07;Вісла;Лабораторія моніторингу вод та ґрунтів РОВР у Волинській області;51.378292;23.684542;09.09.2020;0.80000000000000004;2.2999999999999998;17.0;07.Тра;61.0;49.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;0.0;
27596;"р. Бичок, 2 км, нижня ділянка в межах ЛРП ""Клебан-Бик""";UA_M6.5.1_0299_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.436806;37.771842;08.09.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;NULL;NULL;NULL;0.0;0.0;
27787;р. Мартош, 1 км, м. Тячів, 1 км, м. Тячів, Тячівський раон, автодорожний міст;UA_М5.3.1_0104_01;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.020469;23.552364;08.07.2020;NULL;3.3999999999999999;NULL;9.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;32.0;NULL;0.0;0.0;
27831;р. Ждимир, 9 км, с. Вовчий, вище с. Вовчий, Сваявський район, питний в/з м. Свалява,  референційні умови ;UA_М5.3.1_0312_01;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.588486;23.117419;18.08.2020;NULL;1.0;NULL;10.0;13.199999999999999;10.Тра;NULL;NULL;NULL;NULL;4.0000000000000001E-3;NULL;5.0;NULL;0.0;0.0;
27264;р. Ягорлик, 20,2 км, с. Артирівка, кордон з Молдовою;ЧЕР ДНЕСТР 0375 0000 0000 0000 0000 0020 01 51;Дністер;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;47.470472;29.359750;25.08.2020;2.8999999999999999;22.0;32.0;6.7999999999999998;121.8;53.200000000000003;2.4100000000000001;04.Тра;7.2999999999999995E-2;0.40999999999999998;0.11;NULL;26.0;NULL;0.0;0.0;
27264;р. Ягорлик, 20,2 км, с. Артирівка, кордон з Молдовою;ЧЕР ДНЕСТР 0375 0000 0000 0000 0000 0020 01 51;Дністер;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;47.470472;29.359750;21.09.2020;3.8300000000000001;10.Січ;20.199999999999999;03.Тра;113.90000000000001;70.900000000000006;0.69999999999999996;16.Тра;7.0000000000000007E-2;0.45000000000000001;5.0000000000000003E-2;NULL;13.0;NULL;0.0;0.0;
27266;р. Кучурган, 6 км, с. Степанівка, впадає в Кучурганський лиман, кордон з Молдовою;ЧЕР ДНЕСТР 0153 0031 0000 0000 0000 0006 01 51;Дністер;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.788750;29.977167;20.07.2020;0.81000000000000005;17.600000000000001;57.399999999999999;8.8000000000000007;2346.5999999999999;1099.0;0.80000000000000004;0.0;0.02;0.28000000000000003;0.02;NULL;51.700000000000003;NULL;0.0;0.0;
27266;р. Кучурган, 6 км, с. Степанівка, впадає в Кучурганський лиман, кордон з Молдовою;ЧЕР ДНЕСТР 0153 0031 0000 0000 0000 0006 01 51;Дністер;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.788750;29.977167;25.08.2020;0.0;7.0;61.0;7.2000000000000002;3651.0;1639.5999999999999;0.0;0.0;0.0;4.0000000000000001E-2;0.19;NULL;105.0;NULL;0.0;0.0;
27266;р. Кучурган, 6 км, с. Степанівка, впадає в Кучурганський лиман, кордон з Молдовою;ЧЕР ДНЕСТР 0153 0031 0000 0000 0000 0006 01 51;Дністер;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.788750;29.977167;21.09.2020;0.0;18.0;27.199999999999999;9.6999999999999993;3489.4000000000001;1932.0;0.0;0.0;0.02;0.01;5.0000000000000003E-2;NULL;106.0;NULL;0.0;0.0;
27267;р. Кучурган, 0 км, с. Граданиці, Кучурганське вдсх., 1 км по дамбі від села;ЧЕР ДНЕСТР 0153 0031 0000 0000 0000 0000 03 51;Дністер;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.585056;29.981250;20.07.2020;8.0000000000000002E-2;17.0;51.600000000000001;09.Тра;750.60000000000002;522.89999999999998;0.10000000000000001;0.0;0.01;0.20999999999999999;2.9999999999999999E-2;NULL;52.100000000000001;NULL;0.0;0.0;
27267;р. Кучурган, 0 км, с. Граданиці, Кучурганське вдсх., 1 км по дамбі від села;ЧЕР ДНЕСТР 0153 0031 0000 0000 0000 0000 03 51;Дністер;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.585056;29.981250;25.08.2020;0.0;8.6999999999999993;43.0;10.Січ;756.39999999999998;505.19999999999999;0.0;0.0;3.0000000000000001E-3;0.17999999999999999;0.12;NULL;27.0;NULL;0.0;0.0;
27267;р. Кучурган, 0 км, с. Граданиці, Кучурганське вдсх., 1 км по дамбі від села;ЧЕР ДНЕСТР 0153 0031 0000 0000 0000 0000 03 51;Дністер;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.585056;29.981250;21.09.2020;8.9999999999999993E-3;9.0999999999999996;62.0;10.Вер;722.10000000000002;522.89999999999998;0.0;0.0;2.9999999999999999E-2;0.13;2.9999999999999999E-2;NULL;26.0;NULL;0.0;0.0;
27268;р. Кучурган, 0 км, с. Кучургани, Кучурганське вдсх., на східному березі вдсх, 2 км нижче мосту через річку;ЧЕР ДНЕСТР 0153 0031 0000 0000 0000 0000 02 51;Дністер;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.723194;29.970250;20.07.2020;0.10000000000000001;23.699999999999999;56.799999999999997;8.0999999999999996;809.70000000000005;593.79999999999995;0.51000000000000001;0.0;1.4999999999999999E-2;0.12;5.0000000000000003E-2;NULL;42.899999999999999;NULL;0.0;0.0;
27268;р. Кучурган, 0 км, с. Кучургани, Кучурганське вдсх., на східному березі вдсх, 2 км нижче мосту через річку;ЧЕР ДНЕСТР 0153 0031 0000 0000 0000 0000 02 51;Дністер;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.723194;29.970250;25.08.2020;0.0;14.0;40.0;7.2000000000000002;953.29999999999995;593.79999999999995;0.0;0.0;0.0;0.16;0.12;NULL;35.0;NULL;0.0;0.0;
27268;р. Кучурган, 0 км, с. Кучургани, Кучурганське вдсх., на східному березі вдсх, 2 км нижче мосту через річку;ЧЕР ДНЕСТР 0153 0031 0000 0000 0000 0000 02 51;Дністер;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.723194;29.970250;21.09.2020;0.34000000000000002;21.0;55.600000000000001;8.9000000000000004;780.70000000000005;611.5;0.40999999999999998;0.0;7.0000000000000007E-2;0.23999999999999999;2.9999999999999999E-2;NULL;52.0;NULL;0.0;0.0;
27269;р. Дунай, 163 км, м. Рені, кордон з Румунією;ЧЕР ДУНАЙ 0000 0000 0000 0000 0000 0163 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.467233;28.229450;05.08.2020;0.55000000000000004;1.1000000000000001;17.0;9.0;31.100000000000001;17.699999999999999;0.0;2.3999999999999999;5.0000000000000003E-2;0.23999999999999999;8.0000000000000002E-2;NULL;6.0;NULL;NULL;NULL;
27269;р. Дунай, 163 км, м. Рені, кордон з Румунією;ЧЕР ДУНАЙ 0000 0000 0000 0000 0000 0163 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.467233;28.229450;10.08.2020;0.40999999999999998;02.Тра;23.600000000000001;9.6999999999999993;48.299999999999997;26.600000000000001;0.32000000000000001;0.68000000000000005;2.9999999999999999E-2;0.23000000000000001;0.12;NULL;8.0;NULL;0.0;0.0;
27269;р. Дунай, 163 км, м. Рені, кордон з Румунією;ЧЕР ДУНАЙ 0000 0000 0000 0000 0000 0163 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.467233;28.229450;07.09.2020;0.66000000000000003;1.8999999999999999;21.0;7.5999999999999996;45.5;26.600000000000001;8.0000000000000002E-2;2.6000000000000001;2.9999999999999999E-2;0.35999999999999999;2.9999999999999999E-2;NULL;10.0;NULL;0.0;0.0;
27271;р. Дунай, 48 км, м. Кілія, питний в/з;ЧЕР ДУНАЙ 0000 0000 0000 0000 0000 0048 03 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.435156;29.264058;13.07.2020;2.1000000000000001;3.6000000000000001;31.399999999999999;6.7000000000000002;81.700000000000003;26.600000000000001;0.0;9.0700000000000003;0.02;0.37;0.02;NULL;27.Тра;NULL;0.0;4.0000000000000001E-3;
27271;р. Дунай, 48 км, м. Кілія, питний в/з;ЧЕР ДУНАЙ 0000 0000 0000 0000 0000 0048 03 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.435156;29.264058;17.08.2020;0.31;01.Лип;121.0;7.7000000000000002;62.299999999999997;26.600000000000001;3.0000000000000001E-3;01.Бер;5.0000000000000003E-2;0.23999999999999999;0.02;NULL;34.0;NULL;0.0;0.002;
27271;р. Дунай, 48 км, м. Кілія, питний в/з;ЧЕР ДУНАЙ 0000 0000 0000 0000 0000 0048 03 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.435156;29.264058;15.09.2020;0.64000000000000001;2.3999999999999999;18.0;08.Тра;40.700000000000003;26.600000000000001;0.5;1.0800000000000001;2.9999999999999999E-2;0.35999999999999999;2.9999999999999999E-2;NULL;21.0;NULL;0.0;0.001;
